FID,latitude,longitude,country_na,event_date,event_time
7352,35.015,135.9975,Japan,2013/09/16 00:00:00+00,23:00
7353,34.6861,73.1879,Pakistan,2008/04/05 00:00:00+00, 
7354,24.9936,98.4927,China,2014/07/10 00:00:00+00,05:00
7355,33.7848,104.3715,China,2010/08/07 00:00:00+00,23:00
7364,16.7515,120.7678,Philippines,2015/08/21 00:00:00+00,04:00
7365,5.4704,100.2731,Malaysia,2013/11/06 00:00:00+00,03:00
7372,31.348000000000003,77.4614,India,2013/06/16 00:00:00+00, 
7373,34.9033,72.6459,Pakistan,2010/02/26 00:00:00+00, 
7374,20.8606,105.8437,Vietnam,2015/08/15 00:00:00+00, 
7375,9.49739318,76.8696375,India,2011/08/06 00:00:00+00,09:00
7381,-7.2954,109.7188,Indonesia,2014/12/11 00:00:00+00,18:00
7383,37.885999999999996,70.2202,Afghanistan,2015/04/28 00:00:00+00, 
7384,27.1748,86.775,Nepal,2016/07/31 00:00:00+00, 
7385,14.5179,107.8584,Vietnam,2009/09/29 00:00:00+00, 
7392,30.23936058,77.9558167,India,2017/07/13 00:00:00+00, 
7396,28.3034,83.3773,Nepal,2010/07/26 00:00:00+00, 
7397,-7.3357,108.7275,Indonesia,2013/01/03 00:00:00+00, 
7398,28.8665,79.5682,India,2011/08/12 00:00:00+00, 
7399,28.2322,83.7228,Nepal,2014/08/27 00:00:00+00,06:00
7400,16.7132,120.9868,Philippines,2016/10/16 00:00:00+00, 
7402,12.0467,108.4403,Vietnam,2013/08/25 00:00:00+00,23:00
7404,33.2359,75.2439,India,2014/03/10 00:00:00+00, 
7406,10.8167,122.4167,Philippines,2013/07/29 00:00:00+00,05:00
7407,35.2646,71.9975,Pakistan,2016/02/01 00:00:00+00, 
7409,7.6632,125.7011,Philippines,2011/05/24 00:00:00+00,02:00
7414,5.031000000000001,115.0668,Brunei Darussalam,2009/01/22 00:00:00+00, 
7418,28.3875,82.6474,Nepal,2011/09/17 00:00:00+00,09:00
7419,34.525881,71.398496,Pakistan,2016/09/08 00:00:00+00, 
7420,26.90298048,88.29518925,India,2017/07/05 00:00:00+00, 
7421,27.878121000000004,85.143062,Nepal,2017/07/05 00:00:00+00, 
7422,23.19807165,94.29816252,Myanmar,2017/06/05 00:00:00+00,15:00
7424,30.070512,80.237218,India,2016/08/10 00:00:00+00,20:00
7425,39.19779968,71.27547914,Tajikistan,2017/05/28 00:00:00+00, 
7426,26.88161,95.399897,India,2016/08/16 00:00:00+00, 
7428,30.33597362,79.31958144,India,2017/06/06 00:00:00+00, 
7429,27.05909317,93.54235868,India,2017/06/04 00:00:00+00, 
7432,22.59420297,92.16404889,Bangladesh,2017/06/12 00:00:00+00,11:00
7435,39.52666359,67.81728309,Tajikistan,2017/06/26 00:00:00+00, 
7438,27.08168565,93.60815652,India,2017/07/01 00:00:00+00,07:00
7439,27.01145644,92.64204045,India,2017/07/01 00:00:00+00, 
7441,27.98497238,104.18601403,China,2017/08/25 00:00:00+00,09:00
7445,8.4406,124.7212,Philippines,2014/01/17 00:00:00+00, 
7446,12.6771,75.2565,India,2011/06/27 00:00:00+00, 
7447,36.15762152,71.62112088,Pakistan,2012/08/28 00:00:00+00, 
7454,31.5639,77.9798,India,2011/06/17 00:00:00+00, 
7455,31.0365,77.1213,India,2015/08/22 00:00:00+00,04:00
7456,27.59,83.88,Nepal,2010/08/23 00:00:00+00,02:00
7458,37.0016,110.8522,China,2013/08/05 00:00:00+00,03:00
7459,17.9209,121.2194,Philippines,2010/10/18 00:00:00+00,07:00
7464,24.75,93.4333,India,2007/10/21 00:00:00+00, 
7471,16.7693,120.8036,Philippines,2016/10/20 00:00:00+00, 
7472,-6.3,147.6,Papua New Guinea,2008/05/24 00:00:00+00, 
7473,32.0637,102.9905,China,2012/07/07 00:00:00+00, 
7474,19.6699,73.5111,India,2011/07/12 00:00:00+00,17:00
7475,27.4082091,87.29003611,Nepal,2011/09/26 00:00:00+00,23:00
7479,13.3201,123.5841,Philippines,2012/12/27 00:00:00+00, 
7481,16.4996,120.8329,Philippines,2010/10/18 00:00:00+00, 
7482,23.7118,90.4077,Bangladesh,2011/07/19 00:00:00+00, 
7487,27.15977181,88.63411246,India,2009/08/16 00:00:00+00,21:00
7490,7.8822,98.4129,Thailand,2014/06/10 00:00:00+00,16:00
7491,-4.5419,105.2198,Indonesia,2013/07/29 00:00:00+00, 
7492,33.908,73.9339,Pakistan,2012/11/30 00:00:00+00, 
7495,30.8928,78.48,India,2013/07/25 00:00:00+00, 
7498,8.44,126.34,Philippines,2008/11/20 00:00:00+00, 
7499,10.4066,99.0412,Thailand,2012/01/09 00:00:00+00, 
7500,10.3708,123.7619,Philippines,2010/10/18 00:00:00+00,17:00
7504,15.5721,108.4671,Vietnam,2009/11/05 00:00:00+00, 
7508,27.1861,87.1305,Nepal,2016/07/24 00:00:00+00,09:00
7510,27.7667,86.1334,Nepal,2009/09/07 00:00:00+00,07:00
7511,35.1649,102.4839,China,2008/08/22 00:00:00+00, 
7513,-6.8721,106.8903,Indonesia,2011/11/04 00:00:00+00, 
7515,27.1614,93.7525,India,2013/09/02 00:00:00+00, 
7517,25.7238,89.9032,India,2014/09/23 00:00:00+00, 
7519,15.4522,108.3927,Vietnam,2013/11/16 00:00:00+00,16:00
7521,22.47,102.62,Vietnam,2008/07/12 00:00:00+00, 
7524,9.9602,98.6657,Thailand,2014/10/05 00:00:00+00, 
7525,3.4238,125.6078,Indonesia,2014/12/30 00:00:00+00, 
7526,28.3037,83.8005,Nepal,2015/07/30 00:00:00+00,00:00
7529,8.4814,123.2198,Philippines,2015/02/02 00:00:00+00,10:00
7534,27.758000000000003,85.4197,Nepal,2016/06/28 00:00:00+00, 
7541,28.2318,82.3527,Nepal,2013/07/19 00:00:00+00, 
7542,30.6887,103.9291,China,2013/07/07 00:00:00+00, 
7547,-6.7912,110.8371,Indonesia,2014/01/21 00:00:00+00,18:00
7549,29.0958,80.3125,Nepal,2009/08/20 00:00:00+00, 
7550,3.58872762,125.49385911,Indonesia,2016/06/22 00:00:00+00, 
7551,26.3897,94.9439,India,2013/08/16 00:00:00+00, 
7552,16.5676,73.6608,India,2010/07/22 00:00:00+00, 
7553,20.0014,73.7917,India,2013/11/20 00:00:00+00,23:00
7555,33.2412,75.2382,India,2012/08/22 00:00:00+00, 
7556,28.5714,77.2135,India,2015/01/29 00:00:00+00,10:00
7560,23.7736,94.1201,Myanmar,2015/08/01 00:00:00+00, 
7562,-6.3551,106.8493,Indonesia,2012/12/20 00:00:00+00, 
7564,32.8363,75.1489,India,2013/08/06 00:00:00+00,07:00
7568,24.041999999999998,92.6724,India,2015/08/27 00:00:00+00, 
7570,12.1009,121.3712,Philippines,2015/07/17 00:00:00+00, 
7571,23.0396,72.566,India,2009/11/20 00:00:00+00,18:00
7574,10.2736,123.818,Philippines,2010/08/24 00:00:00+00,23:00
7575,28.8254,96.1509,India,2013/04/07 00:00:00+00, 
7576,33.244313500000004,75.22742083,India,2007/07/02 00:00:00+00, 
7581,6.9894,122.1187,Philippines,2013/11/22 00:00:00+00,08:00
7582,29.5388,80.9963,Nepal,2013/06/18 00:00:00+00, 
7587,22.6214,114.0818,China,2008/06/06 00:00:00+00, 
7589,9.3825,98.7612,Thailand,2011/03/27 00:00:00+00, 
7590,13.6944,123.7851,Philippines,2008/02/21 00:00:00+00, 
7591,26.49349035,91.72137514,India,2015/09/01 00:00:00+00, 
7595,26.8781,88.2807,India,2015/07/01 00:00:00+00, 
7596,28.0081,84.6476,Nepal,2014/08/15 00:00:00+00, 
7599,33.2424,75.2381,India,2012/02/04 00:00:00+00, 
7600,30.3214,78.0319,India,2011/07/06 00:00:00+00, 
7603,25.6703,94.1095,India,2011/07/11 00:00:00+00,09:00
7604,29.2027,80.5307,Nepal,2011/08/16 00:00:00+00, 
7607,31.2912,112.18799999999999,China,2007/06/17 00:00:00+00, 
7611,17.4147,121.1495,Philippines,2010/10/18 00:00:00+00, 
7612,30.3629,79.2143,India,2013/07/10 00:00:00+00,04:00
7613,37.56106267,70.42633455,Afghanistan,2010/05/17 00:00:00+00, 
7618,10.3503,125.1094,Philippines,2011/12/26 00:00:00+00,18:00
7621,28.1292,120.4216,China,2007/10/08 00:00:00+00, 
7634,27.0161,88.2478,India,2015/06/29 00:00:00+00, 
7637,34.8067,73.5654,Pakistan,2011/02/06 00:00:00+00, 
7640,-6.702999999999999,106.7734,Indonesia,2009/07/10 00:00:00+00,05:00
7641,7.9436,125.2441,Philippines,2011/07/04 00:00:00+00,06:00
7643,33.6118,73.0439,Pakistan,2011/07/29 00:00:00+00, 
7644,24.6929,121.7195,China,2009/10/05 00:00:00+00, 
7647,-7.0089,107.5524,Indonesia,2012/11/18 00:00:00+00, 
7650,7.2805,80.6136,Sri Lanka,2010/12/04 00:00:00+00,23:00
7651,27.5072,86.1424,Nepal,2016/07/18 00:00:00+00, 
7653,28.8848,113.5538,China,2011/06/10 00:00:00+00,08:00
7655,36.5705,75.1296,Pakistan,2010/08/20 00:00:00+00, 
7659,16.8431,121.1138,Philippines,2014/11/14 00:00:00+00, 
7660,4.6401,114.4396,Brunei Darussalam,2008/01/03 00:00:00+00, 
7662,5.4204,116.7968,Malaysia,2014/01/14 00:00:00+00,09:00
7665,6.0089999999999995,116.5268,Malaysia,2011/04/10 00:00:00+00,09:00
7667,27.4907,86.1078,Nepal,2013/08/13 00:00:00+00,23:00
7668,31.7099,76.933,India,2011/07/10 00:00:00+00, 
7669,33.2504,75.2102,India,2015/07/12 00:00:00+00, 
7675,34.9376,70.75399999999999,Afghanistan,2016/03/26 00:00:00+00, 
7676,24.0406,84.0696,India,2015/07/18 00:00:00+00,17:00
7677,30.2853,78.9829,India,2012/09/14 00:00:00+00,08:00
7678,27.9449,83.5109,Nepal,2013/11/01 00:00:00+00,12:00
7679,6.9025,80.9083,Sri Lanka,2010/11/24 00:00:00+00, 
7682,9.8988,76.3902,India,2010/09/24 00:00:00+00,01:00
7684,30.7059,76.9844,India,2010/09/11 00:00:00+00,16:00
7687,31.7083,76.9316,India,2011/08/07 00:00:00+00,07:00
7688,11.41,76.69,India,2008/06/25 00:00:00+00, 
7690,16.58058045,98.31350436,Myanmar,2011/06/24 00:00:00+00, 
7692,16.2137,107.2806,Vietnam,2010/10/17 00:00:00+00, 
7693,34.9489,137.1998,Japan,2008/08/29 00:00:00+00, 
7694,8.2531,98.9476,Thailand,2011/03/30 00:00:00+00, 
7695,32.3237,77.1935,India,2011/07/08 00:00:00+00, 
7698,1.3801,124.8238,Indonesia,2014/01/14 00:00:00+00, 
7699,30.2485,78.8847,India,2010/07/06 00:00:00+00, 
7702,31.46626719,76.86927482,India,2015/12/29 00:00:00+00, 
7704,27.7,92.8,India,2009/08/12 00:00:00+00, 
7705,19.8981,101.1396,Laos,2013/08/21 00:00:00+00,23:00
7706,18.5038,120.9096,Philippines,2007/11/26 00:00:00+00, 
7707,24.9786,93.5027,India,2010/07/29 00:00:00+00, 
7710,25.583000000000002,91.89299999999999,India,2015/09/23 00:00:00+00,15:00
7712,-4.4032,136.0438,Indonesia,2008/05/05 00:00:00+00, 
7713,31.5007,78.1758,India,2016/07/17 00:00:00+00, 
7717,28.22020061,84.17758452,Nepal,2010/07/11 00:00:00+00,09:00
7719,34.4667,72.6792,Pakistan,2016/04/10 00:00:00+00, 
7721,34.5554,73.3569,Pakistan,2016/07/16 00:00:00+00,23:00
7724,21.3,106.62299999999999,Vietnam,2008/09/25 00:00:00+00, 
7726,34.141,74.6568,India,2015/06/25 00:00:00+00,09:00
7731,19.292213,73.06497900000001,India,2017/07/11 00:00:00+00, 
7732,33.30044087,75.18163117,India,2017/02/03 00:00:00+00,19:00
7733,-6.89565289,107.93461026,Indonesia,2017/04/16 00:00:00+00, 
7735,11.398541,109.003601,Vietnam,2016/10/30 00:00:00+00,15:00
7737,-7.62042277,111.03027887,Indonesia,2016/11/29 00:00:00+00,17:00
7739,4.9726,115.0182,Brunei Darussalam,2011/02/16 00:00:00+00,15:00
7740,38.533,68.214,Tajikistan,2007/04/17 00:00:00+00, 
7743,33.3191592,75.19329838,India,2017/04/17 00:00:00+00,unknown
7745,25.00832371,109.34472881,China,2017/07/12 00:00:00+00, 
7748,9.789939,125.485592,Philippines,2016/11/27 00:00:00+00,07:00
7750,25.009754100000002,111.81766233,China,2017/07/02 00:00:00+00, 
7753,32.00653439,78.56989163,India,2017/02/21 00:00:00+00,unknown
7754,-6.47659174,107.62816035,Indonesia,2017/04/17 00:00:00+00,05:00
7755,10.41208679,123.87057948,Philippines,2017/04/11 00:00:00+00, 
7756,36.269037,72.23156999999999,Pakistan,2017/02/17 00:00:00+00,unknown
7758,31.77315744,77.30471357,India,2017/03/22 00:00:00+00,10:00
7762,-6.34232773,106.81442102,Indonesia,2017/04/03 00:00:00+00, 
7765,27.16009861,91.6036289,Bhutan,2017/07/08 00:00:00+00, 
7768,31.1838,76.9907,India,2010/09/20 00:00:00+00, 
7772,28.83598285,103.36233367,China,2018/05/05 00:00:00+00,12:00
7773,33.370670000000004,74.31965600000001,India,2018/05/09 00:00:00+00, 
7774,33.63588849,74.51370901,India,2018/05/13 00:00:00+00,08:00
7775,35.28400168,62.3307382,Turkmenistan,2018/05/15 00:00:00+00, 
7780,29.50293268,103.50441670000001,China,2018/05/22 00:00:00+00,03:00
7783,0.57086964,124.3013871,Indonesia,2018/06/03 00:00:00+00,15:00
7787,19.7293273,94.36486956,Myanmar,1970/01/01 00:00:00+00, 
7788,18.70490221,94.67694382,Myanmar,1970/01/01 00:00:00+00, 
7789,18.73881447,94.6776306,Myanmar,1970/01/01 00:00:00+00, 
7790,18.7368193,94.68011722,Myanmar,1970/01/01 00:00:00+00, 
7791,18.73646356,94.68551566,Myanmar,1970/01/01 00:00:00+00, 
7792,18.73696113,94.68785932,Myanmar,1970/01/01 00:00:00+00, 
7793,18.73287623,94.68351296,Myanmar,1970/01/01 00:00:00+00, 
7794,18.717270499999998,94.68039761,Myanmar,1970/01/01 00:00:00+00, 
7795,18.71490944,94.68765355,Myanmar,1970/01/01 00:00:00+00, 
7796,18.73789832,94.69894609999999,Myanmar,1970/01/01 00:00:00+00, 
7797,18.72991506,94.68075508,Myanmar,1970/01/01 00:00:00+00, 
7798,18.73390806,94.73064872,Myanmar,1970/01/01 00:00:00+00, 
7799,18.75103343,94.71769388,Myanmar,1970/01/01 00:00:00+00, 
7800,18.74734791,94.67567942,Myanmar,1970/01/01 00:00:00+00, 
7801,18.74936119,94.67983283,Myanmar,1970/01/01 00:00:00+00, 
7802,18.74780759,94.67828715,Myanmar,1970/01/01 00:00:00+00, 
7803,18.76565223,94.74491794,Myanmar,1970/01/01 00:00:00+00, 
7804,18.71750215,94.67784817,Myanmar,1970/01/01 00:00:00+00, 
7805,18.70380639,94.70067566,Myanmar,1970/01/01 00:00:00+00, 
7806,18.71814459,94.73154454,Myanmar,1970/01/01 00:00:00+00, 
7807,16.20335688,98.53815861,Myanmar,1970/01/01 00:00:00+00, 
7808,17.19401885,97.32532049999999,Myanmar,1970/01/01 00:00:00+00, 
7809,17.614651300000002,94.7870976,Myanmar,1970/01/01 00:00:00+00, 
7810,18.39865776,94.58202977,Myanmar,1970/01/01 00:00:00+00, 
7811,18.65035237,94.69564814,Myanmar,1970/01/01 00:00:00+00, 
7812,22.148327,92.80921064,India,1970/01/01 00:00:00+00, 
7813,22.50541477,93.60018829,Myanmar,1970/01/01 00:00:00+00, 
7814,22.52039458,93.59973432,Myanmar,1970/01/01 00:00:00+00, 
7815,20.63780045,92.54505429999999,Myanmar,1970/01/01 00:00:00+00, 
7816,20.64459006,99.71561092,Myanmar,1970/01/01 00:00:00+00, 
7817,25.66577459,97.43805054,Myanmar,1970/01/01 00:00:00+00, 
7818,25.68018643,97.43902303,Myanmar,1970/01/01 00:00:00+00, 
7819,21.18682923,93.97848888,Myanmar,1970/01/01 00:00:00+00, 
7820,21.19395175,93.96894823,Myanmar,1970/01/01 00:00:00+00, 
7821,21.40384197,93.09196821,Myanmar,1970/01/01 00:00:00+00, 
7822,18.37158943,96.36624805,Myanmar,1970/01/01 00:00:00+00, 
7823,18.48262776,96.08234456,Myanmar,1970/01/01 00:00:00+00, 
7824,18.66057406,96.12412129,Myanmar,1970/01/01 00:00:00+00, 
7825,12.53330179,99.25942847,Myanmar,1970/01/01 00:00:00+00, 
7826,13.37444069,99.1096278,Myanmar,1970/01/01 00:00:00+00, 
7827,13.35745688,99.12824396,Myanmar,1970/01/01 00:00:00+00, 
7828,12.67184817,98.97853066,Myanmar,1970/01/01 00:00:00+00, 
7829,13.25164067,99.06658472,Myanmar,1970/01/01 00:00:00+00, 
7830,26.93276031,95.81119553,Myanmar,1970/01/01 00:00:00+00, 
7831,21.12394188,98.9184905,Myanmar,1970/01/01 00:00:00+00, 
7832,21.1336098,98.90584584,Myanmar,1970/01/01 00:00:00+00, 
7833,14.43027703,98.00864953,Myanmar,1970/01/01 00:00:00+00, 
7834,14.97783172,97.94188569,Myanmar,1970/01/01 00:00:00+00, 
7835,14.99358651,97.94886741,Myanmar,1970/01/01 00:00:00+00, 
7836,15.16569582,97.94289131,Myanmar,1970/01/01 00:00:00+00, 
7837,15.18562151,97.9299312,Myanmar,1970/01/01 00:00:00+00, 
7838,15.14107204,97.94273390000001,Myanmar,1970/01/01 00:00:00+00, 
7839,15.13521753,97.94253824,Myanmar,1970/01/01 00:00:00+00, 
7840,15.14420534,97.95248717,Myanmar,1970/01/01 00:00:00+00, 
7841,15.13601529,97.95227109,Myanmar,1970/01/01 00:00:00+00, 
7842,15.13145552,97.96198545,Myanmar,1970/01/01 00:00:00+00, 
7843,15.12680218,97.96021261,Myanmar,1970/01/01 00:00:00+00, 
7844,21.24629541,93.77713103,Myanmar,1970/01/01 00:00:00+00, 
7845,16.47401431,94.44911052,Myanmar,1970/01/01 00:00:00+00, 
7846,21.21052795,93.7837668,Myanmar,1970/01/01 00:00:00+00, 
7847,21.26021209,93.75186429,Myanmar,1970/01/01 00:00:00+00, 
7848,19.63013331,94.35365261,Myanmar,1970/01/01 00:00:00+00, 
7849,11.79712585,98.07102681,Myanmar,1970/01/01 00:00:00+00, 
7851,-8.39554949,116.4346165,Indonesia,2018/08/20 00:00:00+00,21:00
7858,27.230999999999998,103.1931,China,2010/07/13 00:00:00+00, 
7859,18.430999999999997,79.1492,India,2007/06/25 00:00:00+00, 
7867,-6.25047403,106.84168949,Indonesia,2012/04/21 00:00:00+00,14:00
7870,8.9458,125.5319,Philippines,2014/01/10 00:00:00+00,18:00
7872,11.3192,76.5959,India,2013/07/25 00:00:00+00, 
7876,35.6804,113.6385,China,2010/08/24 00:00:00+00,15:00
7877,24.9037,93.48700000000001,India,2013/09/01 00:00:00+00, 
7878,34.8442,132.1561,Japan,2013/08/24 00:00:00+00,15:00
7879,39.9854,72.9227,Kyrgyzstan,2010/06/03 00:00:00+00, 
7884,-8.90797301,147.71196862,Papua New Guinea,2016/07/01 00:00:00+00, 
7885,33.3037,75.1827,India,2011/02/13 00:00:00+00, 
7886,11.7833,124.8834,Philippines,2012/03/20 00:00:00+00,01:00
7890,25.7902,94.1318,India,2016/07/10 00:00:00+00, 
7894,35.3143,74.1937,Pakistan,2011/05/11 00:00:00+00,15:00
7895,29.4596,82.0446,Nepal,2016/06/10 00:00:00+00,00:00
7896,28.01031874,84.37740614,Nepal,2008/08/30 00:00:00+00, 
7900,7.2753,81.0714,Sri Lanka,2011/02/07 00:00:00+00, 
7902,33.5405,74.3723,India,2014/09/06 00:00:00+00, 
7903,6.4123,100.29299999999999,Malaysia,2014/01/22 00:00:00+00, 
7904,10.2462,77.582,India,2010/11/23 00:00:00+00,08:00
7905,7.8471,126.0509,Philippines,2014/12/28 00:00:00+00,02:00
7907,1.3542,116.3816,Indonesia,2008/12/22 00:00:00+00, 
7909,34.0796,74.0357,India,2015/03/23 00:00:00+00, 
7910,14.6394,121.0922,Philippines,2008/02/25 00:00:00+00, 
7914,16.9643,120.8163,Philippines,2009/10/08 00:00:00+00, 
7916,31.3161,103.8764,China,2012/08/18 00:00:00+00, 
7918,26.4205,94.9731,India,2013/08/16 00:00:00+00, 
7919,7.6447,80.8147,Sri Lanka,2011/02/07 00:00:00+00, 
7920,10.597000000000001,123.478,Philippines,2011/12/27 00:00:00+00,10:00
7921,33.4942,130.3342,Japan,2010/07/14 00:00:00+00, 
7922,10.6593,125.0546,Philippines,2011/03/17 00:00:00+00, 
7923,33.32823333,75.2041911,India,2010/09/23 00:00:00+00,10:00
7927,26.7636,119.2801,China,2013/09/23 00:00:00+00,17:00
7931,29.3588,81.31,Nepal,2012/06/23 00:00:00+00, 
7932,1.47,111.4116,Malaysia,2016/06/08 00:00:00+00,03:00
7933,26.1407,91.7645,India,2014/06/26 00:00:00+00,23:00
7935,28.5833,112.3735,China,2013/05/06 00:00:00+00,23:00
7936,25.4243,88.2746,India,2015/06/30 00:00:00+00, 
7937,4.4982,101.3947,Malaysia,2014/12/30 00:00:00+00,04:00
7939,31.07,103.49,China,2008/07/01 00:00:00+00, 
7944,24.9111,94.4759,India,2015/08/01 00:00:00+00, 
7947,2.9346,101.7777,Malaysia,2012/11/12 00:00:00+00,16:00
7949,33.1253,74.8288,India,2014/09/03 00:00:00+00, 
7950,16.392,120.5996,Philippines,2009/08/06 00:00:00+00, 
7954,7.5842,125.8331,Philippines,2013/02/17 00:00:00+00,14:00
7960,24.6997,85.6285,India,2016/06/05 00:00:00+00,23:00
7961,27.7115,83.9072,Nepal,2013/07/19 00:00:00+00,23:00
7962,-8.2876,114.9767,Indonesia,2012/02/04 00:00:00+00, 
7965,12.9141,74.85600000000001,India,2011/06/27 00:00:00+00, 
7969,27.8835,96.9262,India,2015/08/16 00:00:00+00, 
7971,26.8844,98.8704,China,2014/07/09 00:00:00+00,03:00
7973,14.6115,121.1601,Philippines,2016/03/10 00:00:00+00,08:00
7974,-7.5958,111.1281,Indonesia,2012/02/21 00:00:00+00,23:00
7994,-3.6849,119.6525,Indonesia,2011/05/05 00:00:00+00, 
7995,32.4318,77.2147,India,2011/06/29 00:00:00+00, 
7998,31.265,121.505,China,2012/08/18 00:00:00+00, 
8002,8.6771,98.2938,Thailand,2013/09/11 00:00:00+00,12:00
8003,31.7017,76.973,India,2013/07/07 00:00:00+00, 
8004,-7.2337,109.9349,Indonesia,2010/01/20 00:00:00+00, 
8006,23.4495,92.8112,India,2015/08/28 00:00:00+00,02:00
8007,31.4976,130.747,Japan,2015/07/28 00:00:00+00, 
8008,16.9648,121.2184,Philippines,2010/10/18 00:00:00+00,23:00
8009,15.607999999999999,107.9887,Vietnam,2010/11/16 00:00:00+00, 
8013,27.7482,103.8855,China,2013/08/25 00:00:00+00, 
8018,26.8096,88.52600000000001,India,2007/06/15 00:00:00+00, 
8021,28.5299,112.3174,China,2016/03/18 00:00:00+00, 
8028,31.236,103.4883,China,2010/05/29 00:00:00+00,10:00
8030,9.66766908,124.27316436,Philippines,2011/10/16 00:00:00+00, 
8032,35.2417,135.1315,Japan,2014/08/17 00:00:00+00,15:00
8037,-6.5873,106.7932,Indonesia,2012/05/26 00:00:00+00, 
8038,-7.972,112.6278,Indonesia,2008/01/06 00:00:00+00, 
8039,28.0458,83.6695,Nepal,2012/07/05 00:00:00+00, 
8040,7.0932,125.5583,Philippines,2008/01/14 00:00:00+00, 
8041,7.9015,123.7719,Philippines,2011/07/27 00:00:00+00,23:00
8042,-3.6439999999999997,126.6609,Indonesia,2010/07/24 00:00:00+00, 
8048,34.0096,74.5915,India,2015/03/30 00:00:00+00, 
8050,25.6269,94.1139,India,2013/07/15 00:00:00+00, 
8051,23.5134,111.0843,China,2013/08/17 00:00:00+00,02:00
8052,30.6004,78.3154,India,2013/09/30 00:00:00+00, 
8057,10.386305400000001,124.98093398,Philippines,2014/01/14 00:00:00+00, 
8058,3.0949,101.74600000000001,Malaysia,2008/10/15 00:00:00+00, 
8059,37.9148,69.8054,Tajikistan,2010/05/07 00:00:00+00,08:00
8060,3.1425,101.7805,Malaysia,2015/08/13 00:00:00+00,19:00
8063,36.04,108.02,China,2008/07/05 00:00:00+00, 
8066,24.7625,93.4341,India,2013/08/17 00:00:00+00,23:00
8068,24.0,121.56,China,2008/07/28 00:00:00+00, 
8069,3.1797,101.6757,Malaysia,2014/10/01 00:00:00+00,18:00
8074,28.76,104.63,China,2008/07/11 00:00:00+00, 
8075,30.7313,78.4358,India,2016/07/18 00:00:00+00, 
8076,30.2851,78.9829,India,2010/09/03 00:00:00+00, 
8077,28.3742,83.5214,Nepal,2013/08/09 00:00:00+00, 
8080,31.4711,77.6746,India,2013/07/14 00:00:00+00, 
8081,10.578,105.574,Vietnam,2008/08/16 00:00:00+00, 
8084,7.4227,80.6309,Sri Lanka,2010/11/26 00:00:00+00, 
8086,4.678999999999999,114.5042,Brunei Darussalam,2011/01/25 00:00:00+00, 
8088,30.9947,110.3272,China,2007/11/20 00:00:00+00, 
8090,-3.4661,102.7942,Indonesia,2015/02/08 00:00:00+00, 
8092,3.1518,101.6784,Malaysia,2008/12/04 00:00:00+00, 
8093,33.242,75.23100000000001,India,2007/05/08 00:00:00+00, 
8094,24.3083,91.7333,Bangladesh,2009/05/18 00:00:00+00,08:00
8095,35.2059,107.7984,China,2010/08/09 00:00:00+00,23:00
8097,30.9044,77.0969,India,2012/08/24 00:00:00+00, 
8104,-7.7235,110.0302,Indonesia,2016/02/05 00:00:00+00,20:00
8107,-6.9857,107.1424,Indonesia,2008/11/16 00:00:00+00, 
8108,14.4544,121.1982,Philippines,2016/10/15 00:00:00+00,22:00
8112,10.7886,122.5363,Philippines,2016/07/30 00:00:00+00, 
8113,7.794,126.1632,Philippines,2014/01/11 00:00:00+00,09:00
8115,10.8111,122.2686,Philippines,2009/08/08 00:00:00+00,19:00
8120,31.0,77.12,India,2008/08/14 00:00:00+00, 
8121,20.5349,73.1703,India,2014/08/20 00:00:00+00,18:00
8124,26.0319,94.5466,India,2015/06/24 00:00:00+00, 
8125,13.5107,123.0319,Philippines,2014/12/08 00:00:00+00,09:00
8127,26.1677,94.2442,India,2016/06/12 00:00:00+00, 
8130,28.4659,95.86,India,2012/04/08 00:00:00+00, 
8132,18.4281,121.0642,Philippines,2010/10/18 00:00:00+00, 
8133,-7.5532,109.475,Indonesia,2016/06/18 00:00:00+00,18:00
8135,35.4888,133.10399999999998,Japan,2010/07/16 00:00:00+00,02:00
8137,12.8157,74.8586,India,2016/06/24 00:00:00+00,23:00
8140,-6.9758,108.1008,Indonesia,2013/03/25 00:00:00+00,08:00
8141,22.7672,105.9839,Vietnam,2015/08/02 00:00:00+00,21:00
8143,32.6848,130.5807,Japan,2016/06/21 00:00:00+00, 
8146,29.0396,81.2519,Nepal,2011/07/02 00:00:00+00,08:00
8147,10.8319,78.7075,India,2015/12/20 00:00:00+00,09:00
8148,14.6833,120.5333,Philippines,2011/06/26 00:00:00+00, 
8150,33.1804,75.8101,India,2011/02/13 00:00:00+00, 
8151,10.0539,76.8298,India,2013/08/05 00:00:00+00,09:00
8152,-1.0164,123.2918,Indonesia,2008/11/12 00:00:00+00, 
8153,3.48456389,125.48753445,Indonesia,2016/06/22 00:00:00+00, 
8154,22.6522,121.0217,China,2016/10/08 00:00:00+00,09:00
8155,30.7386,79.4954,India,2016/08/04 00:00:00+00, 
8157,5.8597,95.3576,Indonesia,2014/12/27 00:00:00+00, 
8158,33.3422,104.3877,China,2013/07/16 00:00:00+00, 
8165,28.4414,82.624,Nepal,2014/08/15 00:00:00+00, 
8168,7.4943,122.3435,Philippines,2013/10/08 00:00:00+00,02:00
8171,10.5641,123.2547,Philippines,2013/10/05 00:00:00+00, 
8172,28.2785,103.566,China,2007/05/20 00:00:00+00, 
