landslide,forest2,ARI3,osm,slope
1,1,9.999823759,910,34.713
1,1,2.090803244,935,20.145
1,1,1.151995455,935,21.479
1,1,5.487270184,935,19.635
1,1,2.608866023,938,25.839
1,0,0.638400561,941,3.131
1,1,0.466029451,941,8.949
1,1,7.744720096,944,34.206
1,1,5.644935335,944,31.589
1,1,0.521481845,944,34.959
1,1,3.340112344,944,33.838
1,1,3.387873902,944,32.466
1,0,0.138415185,944,52.014
1,1,4.062280777,949,3.498
1,1,2.010584931,949,36.819
1,0,0.0,949,15.461
1,1,3.54417825,990,22.165
1,1,2.43219277,991,37.564
1,1,0.7483937740000001,992,42.038
1,1,1.856140107,1088,0.0
1,1,15.72296227,1088,31.751
1,1,3.48800702,1088,20.437
1,1,0.016536611,1088,31.775
1,1,1.806496151,1162,16.046
1,1,2.216619857,1182,22.74
1,1,0.8441040040000001,1182,25.313
1,1,0.601336428,1198,33.926
1,1,1.979240741,1198,27.56
1,1,6.363274474,1198,41.602
1,1,6.934684886,1217,5.206
1,1,2.613309535,1255,13.206
1,1,0.281177512,1268,27.485
1,1,0.3609271,1268,16.867
1,1,6.625996603,1271,29.855
1,1,0.807666463,1271,16.982
1,1,2.899089174,1271,42.136
1,1,8.946443879,1271,44.989
1,1,2.331514056,1423,19.24
1,1,1.205043854,1424,37.449
1,1,1.127129792,1424,36.191
1,1,2.919561574,1427,30.808000000000003
1,1,3.463189354,1431,18.957
1,1,18.56171793,1436,4.141
1,1,0.0,1445,36.758
1,1,4.178571027,1457,20.015
1,1,0.08497980699999999,1476,27.647
1,1,9.769452267,1501,18.294
1,0,4.638022956,1504,23.059
1,1,0.7925484009999999,1507,27.452
1,1,11.38204672,1507,33.759
1,1,3.950942137,1509,35.006
1,0,0.068792302,1510,19.405
1,1,10.52987014,1512,23.288
1,1,0.013986748,1514,32.75
1,1,0.829342923,1525,30.805
1,1,5.089226453999999,1527,37.95
1,1,8.89925904,1527,36.333
1,1,1.96762049,1528,33.443000000000005
1,1,0.115028817,1528,16.766
1,1,5.333418954,1530,0.0
1,0,0.155609511,1531,39.9
1,1,3.755648134,1550,36.06
1,1,0.657939636,1552,10.171
1,1,0.008699532,1556,36.688
1,1,0.14228835199999998,1556,33.146
1,0,0.0,1556,25.692
1,1,2.113691264,1556,31.838
1,1,1.555285153,1559,26.768
1,1,1.43759023,1570,0.0
1,1,0.0,1570,27.888
1,1,2.208544291,1570,30.735
1,1,7.604874362999999,1575,27.781
1,1,4.541570266,1594,19.35
1,1,8.09647069,1598,11.916
1,1,2.373132319,1634,22.47
1,1,0.0,1637,37.907
1,1,3.214455098,1640,35.464
1,1,3.451455484,1640,27.315
1,1,3.015849648,1640,34.349000000000004
1,1,1.924920036,1650,38.527
1,1,4.300156367,1653,17.441
1,0,0.068443196,1663,8.959
1,1,1.96762049,1663,41.738
1,1,2.019864557,1701,37.34
1,1,0.411157525,1701,28.621
1,1,4.834391651000001,1701,11.72
1,1,0.426161969,1701,3.278
1,0,0.068792302,1701,19.485
1,1,7.18530304,1701,31.159
1,1,2.667188889,1701,4.789
1,1,0.655756503,1725,16.617
1,1,2.419422831,1743,16.570999999999998
1,1,10.34384714,1749,15.918
1,1,0.395709106,1904,2.241
1,1,1.734413775,1905,37.265
1,1,3.065732842,1905,32.802
1,1,1.0857818890000002,1905,48.023
1,1,0.565790589,1911,16.335
1,1,0.368398949,1911,28.83
1,1,0.002645858,1914,40.298
1,1,0.517714798,1914,32.41
1,1,11.09790349,1921,1.31
1,1,3.401446672,1921,27.078000000000007
1,1,2.521145488,1928,11.037
1,1,8.182425445,1929,0.0
1,1,0.872992452,1930,42.771
1,1,3.620286785,1952,32.196
1,1,2.663842568,1952,29.739
1,1,0.195937843,1995,17.366
1,1,2.346385757,2003,32.88
1,1,9.195200632999999,2003,3.536
1,0,0.016536611,2003,25.363000000000003
1,1,1.989432693,2003,19.292
1,1,5.629581785,2005,3.035
1,0,0.123050761,2005,36.405
1,1,5.521295855,2010,32.446
1,0,0.809236504,2010,37.315
1,1,4.111423761,2015,34.039
1,1,0.362830498,2016,15.8
1,1,1.226973425,2030,6.6720000000000015
1,0,0.255398772,2030,23.99
1,1,6.179646094,2030,18.237
1,1,0.147929549,2033,36.63
1,1,3.824189575,2035,7.1389999999999985
1,1,3.030747597,2039,17.694000000000006
1,1,6.824951909,2039,41.927
1,1,0.419486203,2046,40.785
1,1,3.5101848280000003,2046,22.705
1,1,3.67022735,2098,42.499
1,1,3.0537983580000003,2103,32.119
1,1,0.975939793,2104,33.672
1,1,4.526023601,2105,31.26
1,0,0.0,2119,16.532
1,1,3.106412905,2137,27.485
1,1,3.680241187,2139,31.119
1,1,0.594956146,2139,34.684
1,1,0.067983846,2142,15.98
1,1,2.560521747,2142,2.391
1,1,1.032694493,2145,34.177
1,1,0.009561986,2146,29.865
1,1,2.494962521,2149,21.509
1,1,0.335283354,2154,30.375
1,1,2.397483885,2154,25.625
1,1,1.523066135,2154,42.179
1,1,27.57302395,2155,35.033
1,1,5.198406336000001,2156,26.306
1,1,2.767340005,2174,31.502
1,0,0.0,2179,26.569000000000006
1,1,0.469174782,2179,18.904
1,1,14.54068456,2179,45.882
1,1,1.72120061,2219,24.753
1,1,3.922924018,2222,35.462
1,1,3.082479817,2227,10.977
1,1,4.23507524,2231,17.09
1,1,3.620917876,2231,3.806
1,1,0.600342732,2235,33.919000000000004
1,1,2.332406508,2240,11.151
1,1,0.436397794,2240,13.888
1,1,5.979406482000001,2383,0.0
1,1,1.127713635,2388,37.696
1,1,3.474295132,2484,0.0
1,1,1.34408788,2549,18.37
1,0,0.197300145,2550,36.239
1,1,5.59097761,2550,37.653
1,1,6.910374192000001,2552,25.4
1,1,0.605254968,2557,40.546
1,1,7.598116476,2564,29.721
1,1,2.94948834,2565,28.597
1,1,1.442026991,2570,27.182
1,1,1.064315418,2576,18.002
1,1,3.682405196,2576,9.858
1,1,0.436397794,2576,10.091
1,1,0.5196890670000001,2576,13.197
1,1,1.866353808,2580,33.35
1,1,0.194764531,2596,1.412
1,1,0.172440106,2596,24.501
1,1,4.642524964,2598,36.063
1,1,3.296467315,2598,34.991
1,1,11.58739243,2598,19.503
1,1,0.334856626,2598,29.676
1,1,2.561162213,2713,1.181
1,1,7.513453152,2713,28.276
1,1,9.518761367,2719,37.76
1,1,0.860324133,2719,38.199
1,1,0.016536611,2760,21.435
1,1,0.060863354,2760,38.042
1,1,5.555729505,2760,8.486
1,1,4.97273634,2764,19.627
1,1,0.601967144,2767,28.663
1,1,2.930467487,2767,35.694
1,1,2.983698126,2767,32.788000000000004
1,1,5.838287692000001,2768,3.789
1,1,1.0522039440000002,2768,32.86
1,1,0.94604115,2768,30.74
1,1,4.068721806,2773,37.323
1,1,0.879223492,2778,36.066
1,0,12.81044131,2779,34.131
1,1,6.117617302999999,2779,19.692
1,1,1.045560801,2783,29.307
1,1,0.16446616,2783,20.154
1,1,1.035614461,2788,4.048
1,1,6.225516627999999,2788,25.435
1,1,1.7978873640000002,2796,5.398
1,1,0.0,2796,35.208
1,1,0.496441816,2796,21.77
1,1,0.957800518,2819,8.967
1,1,0.4818198520000001,2819,26.315
1,1,8.55638047,2819,25.789
1,1,16.56494538,2819,4.261
1,1,2.9098994680000003,2819,7.079
1,1,7.554732433,2819,27.031
1,1,3.132016154,2819,0.0
1,1,0.548609762,2819,39.052
1,1,5.107724585,2837,36.267
1,1,1.5730561980000002,2838,30.676
1,1,3.140193715,2840,31.151
1,1,1.967507621,2845,26.214
1,1,3.205220844,2865,3.032
1,1,0.728739955,2870,37.82
1,1,2.919561574,2870,31.077
1,1,1.511759368,2870,5.547999999999999
1,1,7.123098382999999,2870,30.136
1,1,0.07165864799999999,2883,10.017
1,1,0.584764569,2883,29.935
1,1,7.72064639,2883,27.47
1,1,0.05731491900000001,2883,9.676
1,1,2.086354858,2883,9.054
1,1,3.1113232660000003,2883,24.038
1,1,9.240386454,2883,25.802
1,1,0.244918086,2885,2.351
1,1,0.57320319,2885,5.53
1,1,1.387311432,3058,2.9330000000000003
1,1,0.427869627,3058,11.569
1,1,8.442008242,3060,31.095
1,1,1.7827385530000002,3062,40.039
1,1,1.929505664,3063,18.712
1,1,4.496626681,3063,24.831
1,1,0.386951076,3070,23.081
1,1,8.98538741,3072,37.853
1,1,0.003995785,3073,42.44600000000001
1,1,5.463305972000001,3073,21.6
1,1,2.270664952,3073,35.095
1,1,7.801840026,3076,3.979
1,1,1.5215388419999998,3188,0.0
1,1,1.137886089,3415,2.277
1,1,2.413824007,3435,24.596
1,1,2.313468526,3435,36.7
1,1,3.754505195,3438,28.097
1,1,3.82214331,3438,36.038
1,1,1.614616339,3438,2.499
1,1,0.799691017,3441,38.332
1,1,0.178473907,3442,1.524
1,1,0.014849202,3499,7.0779999999999985
1,1,1.017543807,3506,21.926
1,1,1.156239852,3548,5.715
1,0,6.63432753,3549,32.909
1,1,27.81404712,3550,29.027
1,1,0.361941796,3551,19.735
1,1,2.185981753,3551,35.893
1,1,0.7887228559999999,3551,42.57100000000001
1,1,0.0,3619,8.162
1,1,0.8179026629999999,3619,28.026
1,1,14.14917748,3619,51.003
1,0,1.941563516,3619,21.421
1,1,8.175774052000001,3619,27.047
1,1,0.126986924,3620,36.521
1,1,3.3600826460000004,3649,2.077
1,0,0.001349927,3650,39.064
1,1,6.2049039860000015,3692,2.482
1,1,3.5334605760000004,3695,33.181
1,1,5.1181374,3697,2.46
1,1,0.384760444,3698,23.402
1,1,3.468434197,3811,2.496
1,1,2.723489862,3811,31.077
1,1,1.423525486,3818,10.193
1,1,0.6354194710000001,3818,9.358
1,1,2.671368039,3819,0.0
1,1,0.0,3819,0.8759999999999999
1,0,0.204589003,3819,31.78
1,1,1.688558615,3819,33.373000000000005
1,1,4.738937907,3819,34.55
1,1,3.845013706,3819,27.852
1,1,3.703735549,3819,36.309
1,1,1.387823654,3821,27.22
1,1,0.647006723,3821,16.258
1,1,7.598116476,3821,44.03
1,1,3.0537983580000003,5,37.891
1,1,2.753947225,21,18.887
1,1,1.6688927969999998,59,46.324
1,1,1.387035447,60,33.187
1,1,0.127155665,252,40.989
1,1,0.0,264,33.029
1,1,3.885781139,281,16.871
1,1,0.0,283,40.914
1,1,3.439686367,287,14.765999999999998
1,1,3.993809833,288,40.781
1,1,0.132292889,322,35.454
1,1,11.54367728,330,1.489
1,1,2.92521702,356,22.54
1,1,0.13413029,364,45.504
1,0,22.17008336,372,9.624
1,1,3.579120747,385,0.0
1,1,2.909842096,415,4.902
1,1,3.4805422960000003,415,28.133000000000006
1,1,0.7523828090000001,721,2.174
1,1,3.077831192,732,24.376
1,1,0.351457734,732,30.91
1,1,0.14331729699999998,816,33.382
1,1,2.835939568,832,32.152
1,0,0.031235821,834,35.427
1,1,7.61339428,856,24.638
1,1,3.064790518,878,0.0
1,1,4.235086864,940,11.105
1,1,0.0,940,18.091
1,1,0.5382460689999999,972,16.402
1,1,0.15106138,977,36.642
1,1,4.774526494,1132,8.533999999999999
1,1,2.399706016,1512,32.168
1,1,1.1621195359999998,1544,31.76
1,1,1.144017384,1544,34.306999999999995
1,0,0.388040768,1552,43.433
1,1,6.01990768,1605,12.671
1,1,4.306931127,1609,23.99
1,1,0.421132364,1610,37.88
1,1,0.45943543,1645,0.0
1,1,4.542173233,1652,29.497
1,1,8.474345378999999,1869,28.893
1,1,2.864546031,1925,36.898
1,1,0.6972750209999999,2011,13.331
1,1,3.300134243,2012,33.902
1,1,3.808432172,2015,35.8
1,1,3.3734686760000003,2027,32.321
1,1,0.64799517,2037,33.11
1,1,0.071546154,2037,28.45
1,1,1.749111485,2122,12.08
1,1,3.321837701,2180,1.391
1,1,8.251115002999999,2195,35.907
1,1,8.98538741,2203,38.619
1,0,0.057167927,2407,25.165
1,1,0.463025112,2429,14.625
1,1,0.009449492,2430,9.79
1,1,1.775091589,2450,21.201
1,1,0.7028700959999999,2463,23.988000000000003
1,1,3.101279431,2481,31.584
1,1,1.71674735,2655,18.767
1,1,2.736091435,2672,36.69300000000001
1,1,2.76735763,2672,20.077
1,1,2.859996775,2676,27.281
1,1,1.796957039,2688,5.0139999999999985
1,1,0.098760317,2745,1.221
1,1,1.896237077,2752,31.065
1,1,1.384727071,2758,33.937
1,1,9.611507381000001,2769,44.22
1,1,2.576530386,2966,18.477
1,1,4.480681038,3278,19.978
1,1,2.224105954,3279,5.9510000000000005
1,1,0.335283354,3594,27.457
1,1,3.290021411,3594,42.773
1,1,3.140193715,3633,32.547
1,1,7.604874362999999,3633,33.661
1,1,0.24315943,8294,2.116
1,1,6.852580799,8382,3.447
1,1,2.475613561,8390,14.208
1,1,0.20788882600000005,8822,25.668000000000006
1,1,5.167340755,8822,29.253
1,1,0.08315403,8834,13.220999999999998
1,1,2.754890675,8834,6.891
1,1,8.171479032999999,8834,14.079
1,1,6.064177425,8834,28.614
1,1,2.177815817,8834,32.53
1,1,4.806200667,8836,5.103
1,1,2.582274703,8842,30.785
1,1,2.2251184,8849,15.687
1,0,0.04762544,8850,9.449
1,1,1.098765941,8855,42.034
1,1,3.0905906310000004,8882,1.459
1,1,3.481117515,9014,10.281
1,0,5.440047847000001,9048,28.944000000000006
1,1,0.455335026,9064,30.702
1,1,9.211598502000001,9070,30.867
1,1,0.986784585,9111,23.936
1,1,4.03879729,9348,18.937
1,1,4.859415931,9349,34.732
1,1,0.630090258,9383,0.0
1,1,0.013229288999999998,9389,15.765
1,1,4.106339783999998,9406,22.296
1,1,10.66386094,9420,31.38
1,0,2.678194922,9641,1.995
1,1,3.813973624,9746,21.977
1,1,1.472051252,9778,16.257
1,1,8.861708183,9783,29.961
1,1,5.823669477999999,9784,25.733
1,1,2.556208729,9789,41.06100000000001
1,1,0.3609271,9791,16.063
1,1,0.0,9930,8.31
1,0,0.068792302,9938,19.485
1,1,1.516883842,9967,5.247000000000001
1,1,13.2971824,9968,36.752
1,1,0.342215981,9973,16.625999999999998
1,1,9.961918172,9978,21.443
1,0,0.0,9994,33.523
1,1,0.254211211,10004,15.535
1,1,0.478643023,10007,34.424
1,1,9.801426422999999,10007,34.943000000000005
1,1,12.32329337,10031,33.603
1,1,2.834088668,10053,17.058
1,1,3.671222547,10078,27.607
1,1,3.73236676,10128,0.0
1,1,0.061630187,10130,23.21
1,1,5.957687274,10130,14.175
1,1,7.696528812,10178,13.206
1,1,4.1234576139999986,10626,9.309
1,1,0.305008606,10627,29.407
1,1,5.823660853,10648,0.0
1,1,0.102218381,10653,37.74
1,1,0.484014609,10687,11.906
1,1,2.313130294,10810,20.35
1,1,0.924139328,10985,20.356
1,1,0.7165864829999999,10994,41.223
1,1,3.5961279580000003,10998,26.743
1,1,1.6524015580000002,11064,23.269
1,1,7.207144116,11119,26.887
1,1,6.1113326410000015,11139,32.418
1,1,2.106486401,11140,7.198
1,1,6.711649124,11145,37.056
1,1,3.453985473,11163,0.0
1,1,1.14892587,11166,31.706
1,1,0.0,11167,8.081
1,1,0.0,11181,35.734
1,1,9.17664663,11226,34.879
1,1,3.412504078,11303,20.222
1,1,3.5304989860000004,11304,30.193
1,1,0.510651677,11313,38.923
1,1,2.647869552,11313,12.826
1,1,3.993612593,11313,16.234
1,1,4.836545536,11314,14.818
1,1,0.124117954,11314,40.724
1,1,5.358822713,11692,18.144
1,1,6.321590215,11699,27.486
1,0,0.491394588,11700,16.532
1,1,1.6753724490000002,11989,2.076
1,1,2.338524304,12001,35.853
1,1,2.083008163,12140,25.461
1,1,4.121053993,12180,22.562
1,1,4.3260670989999985,12212,29.341
1,1,0.021828327,12213,19.832
1,1,2.573583795,12279,27.645
1,1,0.816113634,12279,18.114
1,1,4.943028562,12319,32.616
1,1,2.113691264,12325,31.745
1,1,3.29665443,12326,39.915
1,1,6.138646173,12331,10.559
1,1,1.7562128540000002,12347,20.932
1,1,0.592477529,12348,29.215
1,0,0.133155343,12366,33.311
1,1,2.735962817,12382,35.103
1,1,4.208852524,12404,0.0
1,1,0.065658971,12407,29.666
1,1,1.929685654,12411,33.115
1,1,0.8908343679999999,12471,0.0
1,1,2.676118659,12488,21.664
1,1,1.337168752,12575,23.281
1,1,0.64530469,12578,32.856
1,1,0.065059003,12633,7.528
1,1,7.2895920589999985,12650,30.173
1,1,12.63595082,12650,27.444000000000006
1,1,3.267603241,12668,42.13
1,1,12.36822571,12682,32.286
1,1,0.45943543,12690,0.0
1,1,0.665649971,12699,37.393
1,1,0.0,12699,27.988000000000003
1,1,2.770472212,12710,34.481
1,1,1.938681421,13610,39.736
1,1,7.558843712000001,13614,25.633000000000006
1,1,12.36822571,13619,27.375
1,1,0.007349605,13619,31.724
1,1,0.495638984,13620,34.624
1,1,4.502826598,13621,22.176
1,1,2.788146137,13625,6.888
1,1,0.368398949,13628,28.136
1,1,5.51804778,13630,29.147
1,1,0.227837754,13632,34.431999999999995
1,1,0.954961171,13632,11.651
1,1,2.123823969,13656,10.509
1,1,5.744212374,13663,19.994
1,1,1.966576921,13664,0.0
1,1,0.260469625,13667,2.563
1,1,4.890066784,13755,11.546
1,1,1.576509763,13755,32.701
1,1,0.192632021,13756,5.029
1,1,3.474103892,13759,12.25
1,1,2.401103566,13759,17.695
1,1,0.0,13812,1.638
1,1,5.940605442000001,13812,19.455
1,1,1.939361634,13814,18.539
1,1,0.293103746,13816,32.322
1,1,0.448646885,13826,34.927
1,1,2.687078945,13827,14.732
1,1,0.342316475,13859,19.872
1,1,2.126048725,13868,27.685
1,1,2.2251184,13868,3.509
1,1,0.184602578,13872,32.204
1,1,2.87479798,13872,27.044
1,1,2.454804804,13877,1.809
1,1,7.16261151,13879,36.396
1,1,0.79879594,14778,4.26
1,1,0.27721585,14784,2.476
1,1,1.04380927,14797,2.794
1,1,3.205220844,14812,2.187
1,1,3.816140257,14812,41.358
1,1,0.660762859,15041,35.713
1,1,3.128879823,15069,31.417
1,1,4.930702975,15403,5.938
1,1,2.914990194,15410,31.698
1,1,2.493415354,15410,42.952
1,1,4.06242402,15601,3.702
1,1,0.134148665,15682,2.467
1,1,4.100710587,15716,9.861
1,1,3.845013706,15718,26.206
1,1,5.780846779,15721,42.988
1,1,1.855653384,15737,23.071
1,1,0.860124268,15883,0.489
1,1,7.496238202000001,15887,2.083
1,1,6.788684233,15896,21.343000000000004
1,1,7.203372569,15899,18.566
1,1,2.859996775,16169,25.748
1,1,1.741402275,16194,19.94
1,1,0.307895951,16446,39.59
1,1,0.484014609,16532,26.571
1,1,2.231197948,16536,8.229
1,1,2.950606905,16574,6.415
1,1,4.72464555,16578,37.317
1,1,4.197521383,16591,0.0
1,1,4.18800702,16591,6.08
1,1,0.935778702,16591,29.821
1,1,1.370643953,16663,13.022
1,1,4.912751565,16663,28.701
1,0,0.140392454,16663,25.666
1,1,7.2585216039999985,16674,27.607
1,1,2.2251184,16674,11.598
1,1,0.867969972,16684,12.952
1,1,0.982473442,16689,25.308000000000003
1,1,1.128978442,16809,4.509
1,1,2.660097645,16816,0.0
1,1,0.227015048,16816,11.066
1,1,5.246075648,16829,18.514
1,1,2.758147,16857,18.499
1,1,0.89637507,16865,29.315
1,1,12.8064564,16872,10.069
1,1,3.08474582,16880,27.813
1,1,3.650029811000001,16880,35.114000000000004
1,1,0.0,16891,34.531
1,1,2.7449027110000004,16900,26.233
1,1,0.407015873,16940,21.221
1,1,4.872911456000001,16948,20.86
1,1,1.928250982,17043,14.803
1,1,1.344977707,17043,14.546
1,1,0.256307723,17043,37.293
1,1,0.7449192109999999,17483,25.365
1,1,4.252725541,17489,30.879
1,1,5.514538344,17491,22.508000000000006
1,1,7.176842745,17505,31.81
1,1,5.590945362,17508,16.090999999999998
1,1,1.989849296,17540,21.475
1,1,2.65004706,17552,21.164
1,1,5.275282454,17552,33.522
1,1,4.0445794789999985,17574,11.619000000000002
1,1,2.94948834,17574,38.749
1,0,0.0,17589,8.931000000000003
1,1,3.900912326,17591,0.0
1,1,0.787693911,17591,23.047
1,1,0.886766211,17593,23.643
1,1,1.4464798769999998,17593,16.741
1,1,0.425092151,17618,34.724000000000004
1,1,1.458292867,17621,28.4
1,1,7.3854714060000015,17621,5.002
1,1,0.037207375,17621,2.285
1,1,3.0591973180000003,17622,6.18
1,1,0.481717858,17626,29.003
1,1,3.0591973180000003,17627,9.406
1,1,5.815899145,17627,0.0
1,1,3.611352515,17632,29.259
1,1,2.483027287,17632,29.181
1,1,0.469197656,17761,34.681999999999995
1,1,6.926115471,17769,28.206
1,1,0.645193696,17769,23.618
1,1,1.07879489,17771,0.0
1,1,0.353934101,18390,11.447
1,1,1.967507621,18393,34.161
1,1,13.93077422,18394,21.298
1,0,0.136830145,18399,27.492
1,1,0.342215981,18405,8.377
1,1,7.801998267999999,18413,7.859
1,1,11.95564813,18443,43.688
1,1,0.918678871,18782,11.925999999999998
1,1,3.5304989860000004,18802,28.305
1,1,3.143343545,18815,31.486
1,1,2.682543938,18818,18.521
1,1,0.342536964,18829,34.624
1,1,4.593662091000001,18852,7.232
1,1,0.054992294,18861,36.494
1,1,5.979406482000001,19387,0.0
1,1,0.040422827,19393,23.642
1,1,2.765232619,19640,15.463
1,1,4.2662225660000015,19640,33.919000000000004
1,1,0.898526704,19641,30.205
1,1,10.72731691,22319,8.461
1,1,5.512321462999999,22469,22.774
1,1,2.254753807,22499,25.697
1,1,0.808456545,22621,8.15
1,0,0.341784004,22632,17.371
1,1,5.144723471,22633,26.781
1,1,0.30137130100000004,22690,15.42
1,1,0.405146973,22695,30.84
1,1,6.213137044,22990,27.331
1,1,0.500454476,23004,21.134
1,1,2.323576483,23004,1.255
1,1,7.549671705,23067,0.0
1,1,0.192544276,23322,13.742
1,1,0.662158159,23340,8.112
1,1,1.090296272,23341,27.967
1,1,4.583691377,23355,24.218000000000004
1,1,4.759572298,23364,20.408
1,1,0.462262028,23419,12.442
1,1,0.892890757,23419,29.688
1,1,2.865850586,23440,16.937
1,1,4.480681038,23484,23.232
1,1,1.674232135,23494,29.909
1,1,0.696126458,23864,15.512
1,1,0.0,23882,30.721
1,1,0.105430083,23882,34.607
1,1,0.719192218,23889,30.797
1,0,0.338861036,23889,34.315
1,1,14.14445536,23906,17.292
1,1,3.468979792,23908,33.93
1,1,3.605256842,23912,2.902
1,1,1.106168418,23913,39.215
1,1,0.201085192,23929,30.721
1,1,4.430457738,23941,25.641
1,1,2.190247524,23941,36.675
1,1,1.362264278,24020,7.798999999999999
1,1,0.178466782,24021,31.597
1,1,1.891231846,24066,15.776
1,1,9.195200632999999,24068,3.503
1,1,0.7427694509999999,24070,36.78
1,1,0.577068108,24084,39.526
1,1,0.01469921,24104,1.074
1,1,2.9986388230000003,24109,34.577
1,1,0.014907698999999996,24192,23.043000000000006
1,1,5.352617922,24374,30.566
1,1,3.305175097,24374,28.23
1,1,5.733700938999998,24374,30.575
1,1,2.942252354,24406,16.918
1,1,2.239304637,24428,35.485
1,1,1.36409568,24443,14.304
1,1,1.278994004,24449,41.967
1,1,0.138855037,24449,42.175
1,1,0.198439334,24468,24.049
1,1,6.971419411,24501,0.0
1,1,0.165666095,24504,17.322
1,1,3.008180185,24504,31.99
1,1,0.276247652,24515,41.92100000000001
1,1,0.261305455,24579,3.867
1,0,0.342215981,24584,9.852
1,1,4.18065404,24589,25.693
1,1,4.478479157,24712,27.445
1,1,4.197974359,24750,21.475
1,1,6.475989666,24750,38.576
1,1,0.303198953,25647,3.611
1,1,2.743844518,25662,22.877
1,1,4.808800027,25666,4.07
1,1,4.322136935,25733,30.848000000000006
1,1,5.088476494,25740,0.0
1,1,1.4723208630000002,25744,27.079
1,1,0.731222697,25749,21.67
1,1,7.332974602999999,25907,5.772
1,1,9.211598502000001,25912,33.173
1,1,3.586852457,25914,26.491
1,1,0.110527559,25919,21.207
1,1,16.7525838,25930,5.649
1,1,1.535455469,25939,0.973
1,1,1.334809004,26480,10.937
1,1,0.8433671690000001,26496,17.305999999999994
1,1,0.151126252,26496,19.233
1,1,3.206272288,26518,2.018
1,1,14.10433289,26527,32.917
1,1,6.378163799,26533,40.383
1,1,2.644205999,26545,33.278
1,1,0.905777314,26552,35.967
1,1,3.2670418960000003,26563,3.236
1,1,4.478479157,26680,31.103
1,1,5.432715492000001,26682,27.226
1,1,1.37600129,0,26.762
1,1,1.192023429,13,15.979
1,1,4.057137554,18,6.435
1,1,4.2038491680000005,177,20.951
1,1,0.34555030200000003,177,19.369
1,1,1.045541677,228,9.455
1,1,0.23329371,229,34.158
1,1,8.767394377999999,229,24.82
1,1,0.7042563959999999,236,17.430999999999994
1,1,0.019765938,249,30.715
1,1,0.110152204,275,36.843
1,1,1.50715499,357,4.609
1,1,3.56241877,364,13.895
1,1,0.074652487,380,9.733
1,1,0.066146445,380,26.182
1,0,0.0,381,53.359
1,1,5.1181374,522,2.46
1,1,1.684515582,524,16.346
1,1,10.6567292,622,13.69
1,1,7.649042489,971,0.0
1,1,0.369317649,1207,17.555999999999994
1,1,4.994809903999999,1217,5.452000000000001
1,1,4.260721236,1253,3.555
1,1,4.444945833999999,1311,15.63
1,1,1.888056142,1336,27.998
1,1,1.4653304880000002,1346,29.168000000000006
1,1,1.643570783,1389,33.43
1,1,0.2083763,1389,39.675
1,1,1.319521826,1390,11.629
1,1,0.227837754,1435,39.343
1,1,1.869791999,1435,28.957
1,1,1.829564161,1439,33.493
1,1,4.098144225,1465,25.024
1,1,1.455221782,1486,36.924
1,1,0.436397794,1494,16.119
1,1,5.734195912000001,1566,19.071
1,1,5.896679927999999,1583,38.452
1,1,2.352992152,1760,8.468
1,1,3.028959693,1767,29.718000000000004
1,1,1.383704501,1793,0.0
1,1,3.611514506,2035,4.503
1,1,4.1315178060000015,2056,21.946
1,1,1.238268943,2056,1.198
1,1,18.00519347,2063,31.875
1,1,0.353043524,2074,35.772
1,1,1.214428099,2317,9.514
1,1,4.151579603,2579,8.705
1,1,6.3789977539999985,2595,5.462999999999999
1,1,1.210166454,2653,41.988
1,1,3.233441828,2688,29.559
1,1,5.813078172000001,2797,33.187
1,1,4.878400786,2804,5.474
1,1,0.577752446,2810,28.432
1,1,0.200074621,2817,31.077
1,1,1.727472523,2817,42.386
1,1,0.380755284,2831,29.144
1,1,9.211598502000001,2831,30.734
1,1,0.348334527,2856,2.1830000000000003
1,1,3.023866342,2907,2.471
1,1,0.739494377,3,34.213
1,1,5.482918542999999,4,27.416
1,1,0.475487943,15,32.576
1,1,6.980796532,174,14.413
1,1,3.078616024,189,34.1
1,1,3.676591133,189,33.347
1,1,8.027962997000001,229,32.621
1,1,0.206064549,232,29.746
1,0,0.17179701600000002,268,18.53
1,1,2.271282919,393,3.98
1,1,4.94594778,509,0.0
1,1,7.006586146,533,0.0
1,1,8.820196038999999,0,14.622
1,1,3.329543912,3,29.32
1,1,6.104693997999999,80,14.174
1,1,4.376130283,33,3.4
1,1,1.164863264,15,29.699
1,1,0.030178753,7,45.505
1,0,0.28152324300000003,7,31.175
1,1,0.355426896,9134,28.289
1,1,2.251121002,9018,43.70399999999999
1,1,0.537833216,9016,31.148000000000003
1,1,1.5447920919999998,8886,18.033
1,1,2.122939392,7723,25.055
1,1,0.271270544,7572,25.83
1,1,0.039684492,7570,38.462
1,1,0.438043955,7561,33.845
1,1,0.676163656,7311,37.958
1,1,0.410199452,7311,37.423
1,1,2.123823969,7183,10.244000000000002
1,1,0.860324133,7174,36.358
1,1,0.008699532,7121,34.25
1,1,2.596247952,6821,7.499
1,1,22.52253179,6445,26.418000000000006
1,1,0.802395746,5561,44.827
1,1,2.133672815,5561,11.073
1,1,0.074084018,5437,18.763
1,1,5.752616047,5436,12.9
1,1,0.300807332,5435,30.367
1,1,0.438252819,5434,23.663
1,1,6.449810072999999,5434,30.968000000000004
1,1,1.033304585,4947,35.812
1,1,0.709585985,4947,16.186
1,1,10.447825300000002,4947,18.251
